time,rad,vv_x_10,vv_y_10,vv_x_100,vv_y_100,ta,hr,pa,mes,hora
2016-12-31 19:00:00,-3.4722223e-05,-10.924698,-5.66956,-14.528208,-6.9310646,26.281647,84.58325,101.00167,12,19
2016-12-31 20:00:00,-3.4722223e-05,-11.253149,-6.062226,-14.865887,-7.429495,26.26233,84.792076,101.05954,12,20
2016-12-31 21:00:00,-3.4722223e-05,-11.659727,-6.166167,-15.327013,-7.5973663,26.21289,85.027275,101.133606,12,21
2016-12-31 22:00:00,-3.4722223e-05,-12.195148,-5.874802,-16.00381,-7.2404904,26.111603,85.178665,101.14807,12,22
2016-12-31 23:00:00,-3.4722223e-05,-12.66349,-5.473887,-16.590786,-6.7189326,25.988586,85.74959,101.14634,12,23
2017-01-01 00:00:00,-3.4722223e-05,-12.4921055,-5.3105516,-16.505285,-6.5028133,25.81192,86.69508,101.10872,1,0
2017-01-01 01:00:00,-3.4722223e-05,-12.181652,-5.342229,-16.228128,-6.594525,25.700989,87.61779,101.03639,1,1
2017-01-01 02:00:00,-3.4722223e-05,-11.7767105,-5.609835,-15.837133,-6.8784304,25.609344,88.27994,100.97794,1,2
2017-01-01 03:00:00,-3.4722223e-05,-12.364489,-5.714436,-16.151276,-6.935451,25.54422,88.742485,100.93744,1,3
2017-01-01 04:00:00,-3.4722223e-05,-12.675762,-5.692988,-16.443321,-6.8768353,25.473663,89.08843,100.93397,1,4
2017-01-01 05:00:00,-3.4722223e-05,-12.37635,-5.579478,-15.9841175,-6.7986817,25.49057,89.505005,100.99184,1,5
2017-01-01 06:00:00,-3.4722223e-05,-12.680262,-5.09805,-16.323236,-6.210534,25.4393,89.4546,101.0335,1,6
2017-01-01 07:00:00,25.652082,-12.571459,-4.822854,-16.204113,-5.803815,25.43631,88.885864,101.12145,1,7
2017-01-01 08:00:00,182.63298,-12.510103,-4.7235327,-16.006212,-5.644317,25.509247,87.82609,101.19378,1,8
2017-01-01 09:00:00,398.78696,-12.2246,-5.1254377,-15.641154,-6.15471,25.54181,87.52403,101.22734,1,9
2017-01-01 10:00:00,570.5817,-11.859743,-5.293393,-15.203085,-6.370829,25.556274,87.481346,101.220406,1,10
2017-01-01 11:00:00,733.5509,-11.051907,-5.432971,-14.380744,-6.595322,25.638275,87.14057,101.20536,1,11
2017-01-01 12:00:00,810.3422,-10.030146,-5.5695786,-13.629012,-6.841347,25.719086,86.68263,101.1203,1,12
2017-01-01 13:00:00,795.3799,-9.202265,-5.78439,-13.094395,-7.347354,25.913239,85.43641,101.03639,1,13
2017-01-01 14:00:00,764.6633,-9.7638645,-6.2067533,-13.098718,-7.638038,26.080841,84.43515,100.96753,1,14
