time,rad,vv_x_10,vv_y_10,vv_x_100,vv_y_100,ta,hr,pa,mes,hora
2015-12-31 19:00:00,0.0,-7.180844,-0.61557674,-10.438435,-0.53115916,28.114624,67.872185,100.4986,12,19
2015-12-31 20:00:00,0.0,-7.0947595,0.10865617,-10.169552,0.4018271,27.443878,72.05159,100.61318,12,20
2015-12-31 21:00:00,0.0,-6.9544373,0.57839036,-9.852226,1.020098,26.871033,75.35618,100.64888,12,21
2015-12-31 22:00:00,0.0,-6.7648525,0.9621017,-9.617089,1.5374813,26.074799,78.19363,100.67767,12,22
2015-12-31 23:00:00,0.0,-6.5518813,0.9535351,-9.331877,1.5133758,26.027435,78.981,100.619514,12,23
2016-01-01 00:00:00,0.0,-6.9206004,0.91748405,-9.7863655,1.5124826,25.953186,78.97749,100.59245,1,0
2016-01-01 01:00:00,0.0,-7.236077,0.81718373,-10.155399,1.3932924,25.987762,78.76196,100.53775,1,1
2016-01-01 02:00:00,0.0,-7.582902,0.74258304,-10.67085,1.2991014,25.607574,79.382065,100.47902,1,2
2016-01-01 03:00:00,0.0,-7.474426,0.6483507,-10.487966,1.1571443,25.521149,80.02952,100.43755,1,3
2016-01-01 04:00:00,0.0,-7.31619,0.61765385,-10.281133,1.1035757,25.384186,80.46904,100.45656,1,4
2016-01-01 05:00:00,0.0,-7.1738772,0.1861124,-10.235412,0.55360484,25.493622,80.94786,100.47959,1,5
2016-01-01 06:00:00,0.0,-7.1256104,0.34102464,-10.10478,0.74511266,25.580048,81.2376,100.52105,1,6
2016-01-01 07:00:00,25.71236,-6.944485,0.86180115,-9.697645,1.428112,25.524353,80.63372,100.61088,1,7
2016-01-01 08:00:00,162.12895,-8.277547,0.97637916,-11.068188,1.4736457,25.94104,77.88642,100.67077,1,8
2016-01-01 09:00:00,307.91077,-8.286504,0.83003354,-11.106288,1.4080238,28.11145,69.95635,100.705315,1,9
2016-01-01 10:00:00,473.2454,-8.321335,0.8043337,-11.119896,1.3982029,29.109283,64.615944,100.689186,1,10
2016-01-01 11:00:00,571.47943,-8.193453,0.78398824,-11.04315,1.3995423,29.96695,60.514553,100.62758,1,11
2016-01-01 12:00:00,674.6647,-8.159616,0.90499115,-10.895645,1.5294461,31.682281,53.414833,100.52393,1,12
2016-01-01 13:00:00,610.38367,-7.6779428,0.6940391,-10.272424,1.3178501,32.065033,50.973846,100.39954,1,13
2016-01-01 14:00:00,486.37012,-7.3564954,0.37065077,-9.900124,1.0401864,32.007416,50.960743,100.310295,1,14
2016-01-01 15:00:00,329.89722,-7.042014,0.105443716,-9.5871525,0.66609883,31.480652,53.027897,100.25847,1,15
2016-01-01 16:00:00,186.19656,-6.8588986,-0.27184272,-9.451622,0.14246583,31.199677,53.800346,100.272285,1,16
2016-01-01 17:00:00,105.685936,-6.4812226,-0.46958804,-9.0809555,-0.053059578,29.773651,59.507328,100.316055,1,17
2016-01-01 18:00:00,11.043542,-6.644932,-0.93860817,-9.759695,-0.81060874,29.317291,63.03125,100.39782,1,18
2016-01-01 19:00:00,0.0,-6.9972305,-0.9625232,-10.153767,-0.926674,28.569702,65.73106,100.4675,1,19
2016-01-01 20:00:00,0.0,-6.85243,-0.42211485,-9.936592,-0.23474622,27.835571,68.79867,100.57402,1,20
2016-01-01 21:00:00,0.0,-6.645927,0.22430491,-9.514761,0.614316,27.07071,72.17382,100.67249,1,21
2016-01-01 22:00:00,0.0,-6.341398,0.6594157,-9.0815,1.2392828,26.743011,74.286804,100.689766,1,22
2016-01-01 23:00:00,0.0,-6.2035637,0.5630417,-8.923109,1.0870588,26.438995,75.734665,100.67249,1,23
2016-01-02 00:00:00,0.0,-6.001539,0.45524573,-8.617758,0.91519284,26.123444,77.1496,100.63852,1,0
2016-01-02 01:00:00,0.0,-5.904508,0.4734497,-8.404938,0.92947793,26.047913,78.97778,100.618935,1,1
2016-01-02 02:00:00,0.0,-5.95377,0.39456582,-8.407659,0.8098414,26.063934,80.36822,100.545815,1,2
2016-01-02 03:00:00,0.0,-6.229439,0.47059417,-8.778326,0.87680197,25.80597,82.12841,100.52738,1,3
2016-01-02 04:00:00,0.0,-6.395636,0.8478806,-9.039044,1.3343673,25.705505,82.6667,100.545815,1,4
2016-01-02 05:00:00,0.0,-5.78807,0.4363277,-8.168168,0.9156394,25.564056,82.767746,100.58381,1,5
2016-01-02 06:00:00,0.0,-5.989597,0.2157383,-8.367925,0.5611937,25.423859,83.07356,100.60512,1,6
2016-01-02 07:00:00,26.081596,-6.2174964,0.35494542,-8.722263,0.7710042,25.32785,83.22539,100.689186,1,7
2016-01-02 08:00:00,126.128265,-7.4351153,1.0395577,-9.803783,1.5531058,25.53717,80.80288,100.759445,1,8
2016-01-02 09:00:00,348.69476,-7.3972983,1.2708557,-9.706898,1.9004087,27.313293,70.30562,100.769806,1,9
2016-01-02 10:00:00,367.67694,-7.203733,1.0192122,-9.432028,1.6812239,28.011597,67.164764,100.7606,1,10
2016-01-02 11:00:00,511.3272,-6.809139,0.37636185,-8.917122,0.945102,29.096466,62.861095,100.721436,1,11
2016-01-02 12:00:00,635.6261,-6.2587967,-0.00449419,-8.254711,0.5919957,30.470673,55.937016,100.61261,1,12
2016-01-02 13:00:00,704.64,-5.768664,-0.64912915,-7.6875525,-0.16957116,30.733734,54.96925,100.487076,1,13
2016-01-02 14:00:00,615.4019,-5.2670865,-0.686965,-7.0681415,-0.2302823,30.418182,55.970722,100.41222,1,14
2016-01-02 15:00:00,531.2325,-5.1620936,-0.8079679,-7.0131674,-0.3655429,30.545532,55.828102,100.326996,1,15
2016-01-02 16:00:00,340.68903,-5.3964615,-0.23543477,-7.39091,0.36522198,30.203766,54.87294,100.33505,1,16
2016-01-02 17:00:00,151.21965,-5.4347763,0.80933094,-7.4605803,1.8120203,29.831879,60.956062,100.35521,1,17
2016-01-02 18:00:00,18.69684,-6.264768,0.16505289,-9.077146,0.82814384,29.259033,63.247715,100.432945,1,18
2016-01-02 19:00:00,0.0,-7.17338,0.04119444,-10.348082,0.42146897,28.306,69.107796,100.4744,1,19
2016-01-02 20:00:00,0.0,-7.3002667,-0.3917749,-10.5462055,-0.20974755,27.532196,73.12862,100.545815,1,20
2016-01-02 21:00:00,0.0,-7.177858,-0.54954267,-10.4509535,-0.42268276,27.088013,76.64058,100.604546,1,21
2016-01-02 22:00:00,0.0,-6.9564276,-0.4860072,-10.114033,-0.33920503,26.593872,79.697754,100.587265,1,22
2016-01-02 23:00:00,0.0,-6.663841,-0.17082858,-9.688936,0.07907629,26.39035,81.13142,100.58151,1,23
2016-01-03 00:00:00,0.0,-6.493165,0.1050868,-9.398826,0.42593312,26.145844,82.69058,100.54178,1,0
2016-01-03 01:00:00,0.0,-6.2811885,0.17540407,-9.163689,0.5196781,25.878937,82.86211,100.49629,1,1
2016-01-03 02:00:00,0.0,-6.1826644,0.11615181,-9.012374,0.43486118,25.67221,83.596214,100.45252,1,2
2016-01-03 03:00:00,0.0,-6.036371,0.0022878647,-8.808806,0.26076317,25.293304,83.97928,100.42258,1,3
2016-01-03 04:00:00,0.0,-6.0602555,0.02513194,-8.772339,0.2585311,25.122406,84.47106,100.45828,1,4
2016-01-03 05:00:00,0.0,-6.1528087,0.06725097,-8.886097,0.31745672,25.19345,84.845024,100.53659,1,5
2016-01-03 06:00:00,0.0,-5.944316,0.41526842,-9.047209,0.8151982,25.158264,85.38481,100.577484,1,6
2016-01-03 07:00:00,35.02722,-5.9224215,0.6330023,-8.52305,1.1473236,25.1557,84.582115,100.64888,1,7
2016-01-03 08:00:00,204.55774,-7.0041966,1.0120733,-9.100006,1.4794488,25.070557,81.156906,100.71165,1,8
2016-01-03 09:00:00,397.38382,-6.8325257,1.1373596,-8.935628,1.7222929,28.16391,70.02886,100.71913,1,9
2016-01-03 10:00:00,578.495,-6.588206,0.8607304,-8.688517,1.4531107,29.68341,64.54303,100.69322,1,10
2016-01-03 11:00:00,752.5738,-6.615076,0.47701907,-8.729339,1.0459895,30.658203,60.281532,100.64197,1,11
2016-01-03 12:00:00,809.3525,-6.606119,0.081885576,-8.735327,0.62056565,32.619293,50.666725,100.54869,1,12
2016-01-03 13:00:00,785.73804,-6.715093,-0.37499857,-8.890995,0.13309145,32.96173,49.323685,100.4174,1,13
2016-01-03 14:00:00,735.0686,-6.5687995,-0.6045115,-8.720631,-0.1418941,32.96814,49.04662,100.32354,1,14
2016-01-03 15:00:00,593.8855,-6.4812226,-1.0885234,-8.728795,-0.7052572,32.75052,50.954987,100.23774,1,15
2016-01-03 16:00:00,390.03265,-6.189133,-1.0139227,-8.450114,-0.76105773,32.357513,50.968212,100.22853,1,16
2016-01-03 17:00:00,185.47485,-6.205056,-0.38178062,-8.53829,0.15228677,30.561554,59.92877,100.28496,1,17
2016-01-03 18:00:00,22.557049,-6.426487,-0.42639804,-9.443458,0.014794111,29.60788,63.00019,100.37076,1,18
2016-01-03 19:00:00,0.0,-6.7165856,-0.11443186,-9.897947,0.24201417,28.894226,65.46007,100.44101,1,19
2016-01-03 20:00:00,0.0,-6.435444,-0.2568512,-9.475572,0.01077652,28.143433,68.50067,100.5602,1,20
2016-01-03 21:00:00,0.0,-6.039854,-0.819747,-8.915489,-0.7713251,27.54242,70.930954,100.59591,1,21
