time,rad,vv_x_10,vv_y_10,vv_x_100,vv_y_100,ta,hr,pa,mes,hora
2008-12-31 19:00:00,-3.4722223e-05,-7.378566,-3.2484279,-9.509907,-3.8726826,25.454895,81.891754,100.892784,12,19
2008-12-31 20:00:00,-3.4722223e-05,-7.763731,-3.389256,-9.985186,-4.124289,25.395477,82.15989,100.939125,12,20
2008-12-31 21:00:00,-3.4722223e-05,-7.5197535,-3.2390623,-10.315918,-4.1710806,25.30664,82.84145,101.0075,12,21
2008-12-31 22:00:00,-3.4722223e-05,-7.7297344,-3.1523454,-10.358038,-3.983094,25.167389,83.09502,100.99706,12,22
2008-12-31 23:00:00,-3.4722223e-05,-7.758931,-2.977871,-10.239338,-3.7462635,25.06958,82.70082,100.99765,12,23
2009-01-01 00:00:00,-3.4722223e-05,-7.7157354,-2.634819,-10.04645,-3.3111851,24.964539,82.01655,100.97215,1,0
2009-01-01 01:00:00,-3.4722223e-05,-7.5289526,-2.0812182,-9.777939,-2.6437914,24.864899,81.209145,100.95303,1,1
2009-01-01 02:00:00,-3.4722223e-05,-7.284974,-1.6864827,-9.430933,-2.1405783,24.729858,80.99107,100.92117,1,2
2009-01-01 03:00:00,-3.4722223e-05,-7.093792,-1.5997658,-9.126524,-2.0326295,24.627838,81.03955,100.894516,1,3
2009-01-01 04:00:00,-3.4722223e-05,-6.9038086,-1.5938691,-8.865671,-2.0428908,24.592438,80.70498,100.925804,1,4
2009-01-01 05:00:00,-3.4722223e-05,-6.567439,-1.7645279,-8.605776,-2.3035274,24.550415,80.865776,100.97389,1,5
2009-01-01 06:00:00,-3.4722223e-05,-6.67223,-1.7010512,-8.772818,-2.2497582,24.503601,80.825195,101.01097,1,6
2009-01-01 07:00:00,40.18059,-6.615035,-1.7780558,-8.753672,-2.313378,24.57022,80.20609,101.115845,1,7
2009-01-01 08:00:00,239.29085,-7.632943,-2.2643642,-9.274421,-2.6655455,25.00296,77.10599,101.20275,1,8
2009-01-01 09:00:00,441.82684,-8.259686,-2.5973573,-9.870792,-2.9561448,25.487305,73.32531,101.24098,1,9
2009-01-01 10:00:00,590.6873,-7.9837112,-2.8772793,-9.569256,-3.207341,25.83899,70.401886,101.25373,1,10
2009-01-01 11:00:00,762.16736,-7.5889473,-3.279299,-9.045635,-3.6050682,26.120483,68.31015,101.18247,1,11
2009-01-01 12:00:00,822.5024,-7.349369,-3.8256154,-8.795792,-4.186267,26.285522,67.15724,101.124535,1,12
2009-01-01 13:00:00,823.895,-7.1625853,-4.2082105,-8.648374,-4.686197,26.368347,66.61526,100.99648,1,13
2009-01-01 14:00:00,738.5392,-7.2853746,-4.3188615,-8.816851,-4.82534,26.300537,67.1016,100.91711,1,14
2009-01-01 15:00:00,576.03973,-7.6149445,-4.050386,-9.15955,-4.460038,26.124695,69.13988,100.86439,1,15
2009-01-01 16:00:00,407.95346,-7.800128,-3.8096595,-9.308403,-4.24332,25.90503,71.46829,100.85222,1,16
2009-01-01 17:00:00,180.73277,-7.1437874,-3.2338593,-8.912098,-3.6296954,25.522095,70.42421,100.84933,1,17
2009-01-01 18:00:00,17.112743,-6.477847,-3.6400414,-8.406187,-4.2466035,25.143402,74.7085,100.88293,1,18
2009-01-01 19:00:00,-3.4722223e-05,-6.533042,-4.1051908,-8.408102,-4.888139,25.086365,75.8179,100.904945,1,19
2009-01-01 20:00:00,-3.4722223e-05,-6.813017,-3.9955807,-8.90444,-4.868848,25.131989,77.09749,100.96056,1,20
2009-01-01 21:00:00,-3.4722223e-05,-7.159786,-3.588358,-9.446249,-4.433769,25.260437,77.42958,101.0046,1,21
2009-01-01 22:00:00,-3.4722223e-05,-7.4729576,-3.0798502,-9.838245,-3.8369732,25.288025,79.04314,101.02314,1,22
2009-01-01 23:00:00,-3.4722223e-05,-7.6737394,-2.734717,-10.101013,-3.4072309,25.180603,81.82137,101.05037,1,23
