time,rad,vv_x_10,vv_y_10,vv_x_100,vv_y_100,ta,hr,pa,mes,hora
2016-12-31 19:00:00,-3.4722223e-05,-8.519182,-3.179267,-11.33395,-3.8372083,25.619598,86.42948,101.0225,12,19
2016-12-31 20:00:00,-3.4722223e-05,-8.728606,-3.910813,-11.591413,-4.838455,25.645508,86.68637,101.05491,12,20
2016-12-31 21:00:00,-3.4722223e-05,-9.183041,-3.6798332,-12.09721,-4.603196,25.691345,86.24409,101.14865,12,21
2016-12-31 22:00:00,-3.4722223e-05,-9.472635,-3.018241,-12.421919,-3.7853715,25.634674,86.15162,101.157906,12,22
2016-12-31 23:00:00,-3.4722223e-05,-9.533581,-2.314742,-12.473796,-2.874241,25.5195,86.35529,101.166595,12,23
2017-01-01 00:00:00,-3.4722223e-05,-9.51272,-1.9121771,-12.368121,-2.3231766,25.405548,86.51163,101.129555,1,0
2017-01-01 01:00:00,-3.4722223e-05,-9.437868,-1.7897577,-12.215373,-2.166869,25.212585,87.54506,101.06648,1,1
2017-01-01 02:00:00,-3.4722223e-05,-9.41946,-1.6214724,-12.1683,-1.9411796,25.132996,88.022224,101.016716,1,2
2017-01-01 03:00:00,-3.4722223e-05,-8.57522,-1.3442965,-11.905555,-1.6748185,25.134216,87.69743,100.97448,1,3
2017-01-01 04:00:00,-3.4722223e-05,-8.261084,-1.2202272,-11.33299,-1.5117321,25.114319,87.42525,100.983734,1,4
2017-01-01 05:00:00,-3.4722223e-05,-8.018936,-0.91731364,-10.472221,-1.1560522,25.238525,85.67985,101.06127,1,5
2017-01-01 06:00:00,-3.4722223e-05,-7.6454906,-0.6741248,-10.6033535,-0.8482217,25.206573,85.43947,101.08847,1,6
2017-01-01 07:00:00,40.746387,-7.445474,-0.4098178,-10.434754,-0.39165962,25.313293,84.44043,101.1718,1,7
2017-01-01 08:00:00,206.99837,-8.880358,-0.281129,-10.900204,-0.23415565,25.681091,82.293106,101.23488,1,8
2017-01-01 09:00:00,426.46814,-9.0889635,-0.68501383,-11.264301,-0.61176646,26.411255,77.504555,101.252235,1,9
2017-01-01 10:00:00,543.148,-9.241531,-0.9407416,-11.56019,-0.82788575,26.899658,74.00253,101.22734,1,10
2017-01-01 11:00:00,661.90656,-9.379375,-1.3634348,-11.805644,-1.2992015,27.11731,72.231224,101.20247,1,11
2017-01-01 12:00:00,717.8957,-9.361378,-1.8692808,-11.813329,-1.8997102,27.211395,71.43542,101.11046,1,12
2017-01-01 13:00:00,761.8424,-9.296343,-2.6301947,-11.794596,-2.8112395,27.192688,71.4949,101.02829,1,13
2017-01-01 14:00:00,754.22107,-9.467726,-3.2518606,-12.018914,-3.6127152,27.110077,71.96822,100.952484,1,14
2017-01-01 15:00:00,603.16235,-9.585527,-3.659045,-12.206727,-4.1849136,26.912933,73.4664,100.927025,1,15
2017-01-01 16:00:00,407.89304,-9.669378,-3.841519,-12.300393,-4.470813,26.625916,75.89832,100.93628,1,16
2017-01-01 17:00:00,183.12788,-8.816957,-3.2383318,-11.487179,-3.750681,26.284058,78.86731,101.006874,1,17
2017-01-01 18:00:00,16.447014,-8.702429,-3.2083044,-11.833023,-3.7734094,25.78238,83.56077,101.03292,1,18
2017-01-01 19:00:00,-3.4722223e-05,-9.639929,-2.9928331,-12.588597,-3.4707625,25.444122,85.909225,101.11277,1,19
2017-01-01 20:00:00,-3.4722223e-05,-9.9422035,-2.5533113,-13.009375,-2.9376414,25.335602,86.74344,101.19263,1,20
2017-01-01 21:00:00,-3.4722223e-05,-10.155718,-2.142167,-13.21544,-2.427249,25.243347,87.11718,101.19495,1,21
2017-01-01 22:00:00,-3.4722223e-05,-9.993332,-1.7831583,-12.975751,-2.0464482,25.11734,87.788765,101.243546,1,22
2017-01-01 23:00:00,-3.4722223e-05,-9.57612,-1.5205011,-12.721651,-1.7673272,24.927399,89.61511,101.26265,1,23
2017-01-02 00:00:00,-3.4722223e-05,-8.878312,-1.5089521,-12.4123125,-1.7326365,24.791138,88.96698,101.241234,1,0
2017-01-02 01:00:00,-3.4722223e-05,-8.877494,-1.5145617,-12.010749,-1.7852707,24.623505,88.743454,101.214615,1,1
2017-01-02 02:00:00,-3.4722223e-05,-8.694656,-1.5650473,-11.70093,-1.8869504,24.66391,88.47371,101.14922,1,2
2017-01-02 03:00:00,-3.4722223e-05,-8.360069,-1.9392347,-11.450673,-2.3949506,24.720581,87.832214,101.10699,1,3
2017-01-02 04:00:00,-3.4722223e-05,-8.363341,-2.2160807,-11.50351,-2.7745552,24.77243,86.27628,101.10931,1,4
2017-01-02 05:00:00,-3.4722223e-05,-7.8005137,-1.2083483,-10.579817,-1.4427494,24.739288,84.427734,101.12724,1,5
2017-01-02 06:00:00,-3.4722223e-05,-7.653262,-1.3403368,-10.362704,-1.6692361,24.698883,82.99238,101.17295,1,6
2017-01-02 07:00:00,45.266422,-7.311721,-1.2532244,-10.1979475,-1.5715437,24.792328,81.47884,101.23024,1,7
2017-01-02 08:00:00,241.85551,-7.8095126,-1.4825544,-9.903019,-1.7226678,25.43991,77.62413,101.307785,1,8
2017-01-02 09:00:00,462.66147,-9.093872,-1.4155703,-11.295043,-1.5268844,26.3154,73.10278,101.34944,1,9
2017-01-02 10:00:00,624.17896,-9.379375,-1.695056,-11.856079,-1.7964355,26.995514,69.567024,101.31646,1,10
2017-01-02 11:00:00,676.9018,-9.911526,-2.2025518,-12.590038,-2.3060305,26.951508,71.846436,101.28869,1,11
2017-01-02 12:00:00,749.899,-9.991287,-3.0608072,-12.731258,-3.349943,27.005157,72.748604,101.17411,1,12
2017-01-02 13:00:00,669.61035,-9.768774,-3.7544067,-12.3921385,-4.2562885,26.729614,74.60906,101.072266,1,13
2017-01-02 14:00:00,641.4178,-9.71928,-4.0477514,-12.286943,-4.5928288,26.481201,76.513466,100.97563,1,14
2017-01-02 15:00:00,450.33856,-9.746277,-4.169841,-12.3618765,-4.7846246,26.44925,77.10997,100.90562,1,15
2017-01-02 16:00:00,333.16376,-9.772455,-4.249694,-12.223539,-4.968047,26.206879,78.62259,100.89172,1,16
2017-01-02 17:00:00,159.8348,-8.589127,-3.933581,-11.031337,-4.6805525,25.805908,82.28342,100.896935,1,17
2017-01-02 18:00:00,16.447014,-8.45251,-4.2295656,-11.013564,-5.171008,25.421814,85.16743,100.91834,1,18
2017-01-02 19:00:00,-3.4722223e-05,-8.815321,-4.2539835,-11.691803,-5.3317018,25.478516,85.2058,100.93917,1,19
2017-01-02 20:00:00,-3.4722223e-05,-9.289389,-4.0213537,-12.191836,-5.0075226,25.617188,84.31401,100.99299,1,20
2017-01-02 21:00:00,-3.4722223e-05,-9.455046,-3.3927584,-12.345065,-4.192091,25.563507,85.29653,101.006874,1,21
2017-01-02 22:00:00,-3.4722223e-05,-9.365877,-2.6707811,-12.21057,-3.2654092,25.473663,86.07653,101.00167,1,22
2017-01-02 23:00:00,-3.4722223e-05,-9.124549,-2.015458,-11.903152,-2.4220653,25.405548,86.22095,101.02944,1,23
2017-01-03 00:00:00,-3.4722223e-05,-8.934758,-1.5805559,-11.593814,-1.831525,25.218018,86.656395,100.986626,1,0
2017-01-03 01:00:00,-3.4722223e-05,-8.58749,-1.1522532,-11.176879,-1.3203349,25.034119,87.441315,100.94901,1,1
2017-01-03 02:00:00,-3.4722223e-05,-8.210363,-0.5497256,-10.743133,-0.5822593,24.836975,88.74047,100.86337,1,2
2017-01-03 03:00:00,-3.4722223e-05,-7.107614,-0.23592293,-10.22965,-0.15959048,24.707916,89.09596,100.84254,1,3
2017-01-03 04:00:00,-3.4722223e-05,-6.872421,-0.37220109,-9.7363405,-0.2995497,24.738068,88.452705,100.85469,1,4
2017-01-03 05:00:00,-3.4722223e-05,-6.9096427,0.17687118,-9.100371,0.34920716,24.93222,86.43173,100.90272,1,5
2017-01-03 06:00:00,-3.4722223e-05,-6.6985826,-0.43258584,-9.279538,-0.37850106,25.000366,85.94429,100.90793,1,6
2017-01-03 07:00:00,41.241283,-6.81802,-0.7289,-9.667652,-0.7876126,25.00879,86.16611,100.98142,1,7
2017-01-03 08:00:00,240.33781,-7.8900914,-1.085269,-9.965463,-1.1157792,25.445953,83.12085,101.040436,1,8
2017-01-03 09:00:00,403.22452,-8.268446,-1.2492647,-10.298338,-1.2712893,26.15683,78.78494,101.04218,1,9
2017-01-03 10:00:00,585.0657,-8.286852,-1.5980444,-10.514491,-1.6082282,26.71695,75.195496,101.040436,1,10
2017-01-03 11:00:00,680.4651,-8.502821,-2.3879957,-10.867061,-2.389368,26.867706,73.986855,100.99299,1,11
2017-01-03 12:00:00,751.4661,-8.407926,-3.2066545,-10.940553,-3.4368691,26.946686,73.72145,100.927605,1,12
2017-01-03 13:00:00,748.2328,-8.448011,-3.60064,-11.015485,-4.0110607,26.925598,73.9451,100.8327,1,13
2017-01-03 14:00:00,690.6764,-8.550268,-3.6319873,-11.042865,-3.9947124,26.77304,75.129745,100.754005,1,14
2017-01-03 15:00:00,598.3454,-9.014929,-3.2442713,-11.558749,-3.5497139,26.71997,75.474045,100.67299,1,15
2017-01-03 16:00:00,392.08936,-9.118414,-2.56981,-11.650494,-2.8251956,26.487244,76.38371,100.675316,1,16
2017-01-03 17:00:00,179.82858,-8.902854,-1.9491339,-11.4718075,-2.0931013,25.965088,80.651215,100.70019,1,17
2017-01-03 18:00:00,17.436806,-8.394836,-1.9055777,-11.043825,-2.0448532,25.526733,83.14224,100.749374,1,18
2017-01-03 19:00:00,-3.4722223e-05,-8.420606,-2.3582983,-11.270065,-2.7805362,25.283752,84.49152,100.76789,1,19
2017-01-03 20:00:00,-3.4722223e-05,-8.936395,-2.8816328,-11.665865,-3.4540153,25.284943,84.83122,100.82171,1,20
2017-01-03 21:00:00,-3.4722223e-05,-8.998568,-2.407134,-11.813809,-2.9452176,25.286163,85.41539,100.88305,1,21
2017-01-03 22:00:00,-3.4722223e-05,-9.042334,-1.8016367,-11.859922,-2.2163131,25.341034,85.627785,100.8761,1,22
2017-01-03 23:00:00,-3.4722223e-05,-9.010838,-1.3697042,-11.836386,-1.6580713,25.446533,84.86637,100.88941,1,23
2017-01-04 00:00:00,-3.4722223e-05,-8.73597,-1.038413,-11.5049515,-1.192338,25.482727,84.21466,100.868576,1,0
2017-01-04 01:00:00,-3.4722223e-05,-8.433286,-1.5030127,-11.128365,-1.7350289,25.423035,84.27245,100.85701,1,1
2017-01-04 02:00:00,-3.4722223e-05,-8.6013975,-1.5247908,-11.181202,-1.7760996,25.22525,85.30354,100.79277,1,2
2017-01-04 03:00:00,-3.4722223e-05,-8.760511,-1.200099,-11.370456,-1.3693805,25.099243,85.97406,100.76558,1,3
2017-01-04 04:00:00,-3.4722223e-05,-8.859497,-1.3360472,-11.4833355,-1.5232956,25.000366,86.87063,100.76211,1,4
2017-01-04 05:00:00,-3.4722223e-05,-8.478279,-1.246295,-11.0078,-1.4060649,25.079346,86.01841,100.814766,1,5
2017-01-04 06:00:00,-3.4722223e-05,-8.57481,-0.8796969,-11.05055,-0.97103494,25.076935,85.807625,100.84949,1,6
2017-01-04 07:00:00,39.954548,-8.40588,-0.09898484,-10.905968,0.015059471,25.131195,85.112946,100.88131,1,7
2017-01-04 08:00:00,232.81541,-8.809185,-0.043549657,-10.89492,0.092017174,25.49356,82.49592,100.958855,1,8
2017-01-04 09:00:00,450.98193,-8.541269,-0.5368567,-10.6523485,-0.40641308,26.137512,77.062,100.99588,1,9
2017-01-04 10:00:00,640.362,-8.394836,-0.70778185,-10.5961485,-0.48097825,26.781464,71.95589,100.96869,1,10
2017-01-04 11:00:00,778.141,-8.370704,-0.92754275,-10.675405,-0.5882405,27.27649,68.128136,100.91082,1,11
2017-01-04 12:00:00,846.28815,-8.029572,-1.568017,-10.297378,-1.31555,27.456177,67.578026,100.82345,1,12
2017-01-04 13:00:00,840.2174,-7.7444763,-2.5886183,-10.018781,-2.508194,27.363922,69.10097,100.73665,1,13
2017-01-04 14:00:00,759.6814,-7.8745484,-3.074336,-10.1806555,-3.2075913,27.14627,70.91887,100.64233,1,14
2017-01-04 15:00:00,611.1632,-7.98785,-3.5181472,-10.315631,-3.7961378,26.966583,71.530655,100.60703,1,15
2017-01-04 16:00:00,411.37378,-8.170687,-3.9088333,-10.504404,-4.358367,26.71997,71.22412,100.61803,1,16
2017-01-04 17:00:00,187.53247,-7.957582,-3.3680105,-10.349734,-3.845582,26.114014,77.37945,100.62323,1,17
2017-01-04 18:00:00,19.135937,-7.6139956,-3.0192308,-10.355979,-3.5668597,25.57074,81.77482,100.70424,1,18
2017-01-04 19:00:00,-3.4722223e-05,-7.582909,-2.8931818,-10.152796,-3.5214028,25.272278,84.001526,100.68919,1,19
2017-01-04 20:00:00,-3.4722223e-05,-7.465108,-2.8248777,-9.91887,-3.460794,25.154114,84.94646,100.79104,1,20
2017-01-04 21:00:00,-3.4722223e-05,-7.335445,-2.5998373,-9.735861,-3.2071924,25.06549,85.386154,100.83675,1,21
2017-01-04 22:00:00,-3.4722223e-05,-7.570638,-2.098281,-10.013496,-2.5620244,24.988892,85.767,100.841965,1,22
2017-01-04 23:00:00,-3.4722223e-05,-7.8107395,-1.809886,-10.252707,-2.1389568,24.935852,85.88847,100.84891,1,23
2017-01-05 00:00:00,-3.4722223e-05,-7.464699,-1.8847895,-10.336286,-2.2833023,24.809235,86.95157,100.835014,1,0
2017-01-05 01:00:00,-3.4722223e-05,-7.3190837,-2.247428,-10.160001,-2.7502317,24.777283,86.83651,100.810135,1,1
2017-01-05 02:00:00,-3.4722223e-05,-7.2949505,-2.2055216,-10.154237,-2.7322881,24.754364,86.732796,100.77021,1,2
2017-01-05 03:00:00,-3.4722223e-05,-7.3444433,-1.7574205,-10.272881,-2.1545079,24.79776,86.50853,100.752846,1,3
2017-01-05 04:00:00,-3.4722223e-05,-7.5015116,-1.2941408,-10.605756,-1.5220995,24.860474,86.27527,100.77021,1,4
2017-01-05 05:00:00,-3.4722223e-05,-7.2315507,-0.20688546,-10.063932,-0.07027173,24.950928,83.792465,100.79567,1,5
2017-01-05 06:00:00,-3.4722223e-05,-7.754702,-0.22305405,-10.309386,-0.110146165,25.032318,83.306404,100.8165,1,6
2017-01-05 07:00:00,40.87837,-7.6647153,-0.09040558,-10.40017,0.065700054,25.14386,82.92185,100.9438,1,7
2017-01-05 08:00:00,217.12723,-8.40629,-0.058068395,-10.675405,0.14425266,25.547241,81.32402,101.013824,1,8
2017-01-05 09:00:00,438.52707,-8.383793,-0.11152375,-10.6235285,0.16060114,26.214691,77.283165,101.02771,1,9
2017-01-05 10:00:00,633.582,-8.298714,-0.3088466,-10.578856,0.09401083,26.862274,73.20522,100.99878,1,10
2017-01-05 11:00:00,763.44257,-7.8442802,-0.59493166,-10.108124,-0.11453235,27.274078,71.40801,100.94149,1,11
2017-01-05 12:00:00,829.9071,-7.3399444,-1.2149477,-9.514904,-0.7517256,27.335602,72.01998,100.8599,1,12
2017-01-05 13:00:00,823.8858,-7.144427,-1.959363,-9.330454,-1.6325516,27.286743,73.24012,100.74069,1,13
