time,rad,vv_x_10,vv_y_10,vv_x_100,vv_y_100,ta,hr,pa,mes,hora
2009-12-31 19:00:00,-3.4722223e-05,-0.72642136,-0.41927528,-1.3886852,-1.0060806,17.863129,83.67657,79.92596,12,19
2009-12-31 20:00:00,-3.4722223e-05,-0.7926388,-0.15993619,-0.9257457,-0.5366514,17.72406,85.31175,79.96522,12,20
2009-12-31 21:00:00,-3.4722223e-05,-0.85609627,0.066829205,-0.9127965,-0.10959101,17.52884,87.45728,80.014885,12,21
2009-12-31 22:00:00,-3.4722223e-05,-0.93518925,0.3637538,-1.1958325,0.45083547,16.22409,98.37876,80.03683,12,22
2009-12-31 23:00:00,-3.4722223e-05,-1.1163664,0.32533312,-1.4525073,0.6227188,15.018494,99.17403,80.033356,12,23
2010-01-01 00:00:00,-3.4722223e-05,-1.0657835,0.19211388,-1.3979349,0.5297959,14.450928,99.458855,80.01546,1,0
2010-01-01 01:00:00,-3.4722223e-05,-0.95634174,0.055135965,-1.0931625,0.4869454,14.014343,99.1934,79.94039,1,1
2010-01-01 02:00:00,-3.4722223e-05,-0.78068256,-0.25097632,-0.8508246,0.3646531,13.801056,99.38026,79.86186,1,2
2010-01-01 03:00:00,-3.4722223e-05,-0.5498419,-0.38001943,-0.92620826,0.12873459,13.696259,99.61078,79.833565,1,3
2010-01-01 04:00:00,-3.4722223e-05,-0.3199215,-0.37292004,-1.2365303,-0.13944197,12.549286,99.29598,79.82663,1,4
2010-01-01 05:00:00,-3.4722223e-05,-0.007229805,-0.5048865,-1.0765133,-0.97189665,13.230377,99.357834,79.842224,1,5
2010-01-01 06:00:00,-3.4722223e-05,-0.26198196,-0.30025482,-1.3142266,-0.7509036,13.249084,99.21559,79.87918,1,6
2010-01-01 07:00:00,25.115417,-0.5194931,-0.16870594,-1.6726463,-0.51642966,13.264679,95.305756,79.931145,1,7
2010-01-01 08:00:00,156.33806,-0.8358631,-0.01210022,-1.3572369,-0.09466553,14.765259,95.509705,79.974464,1,8
2010-01-01 09:00:00,399.24536,-1.0795794,-0.062214136,-1.5066171,-0.11729431,16.4617,86.97812,80.0374,1,9
2010-01-01 10:00:00,584.4738,-0.99680805,0.12780094,-1.4131966,0.11525369,20.484497,64.51339,80.02932,1,10
2010-01-01 11:00:00,757.9693,-0.91311646,0.33619118,-1.312839,0.42531776,21.962646,58.22297,80.01199,1,11
2010-01-01 12:00:00,857.7339,-0.8790884,0.3854699,-1.2171063,0.51342607,22.705475,54.19217,79.92653,1,12
2010-01-01 13:00:00,890.3142,-1.0464706,0.3199041,-1.442795,0.4272437,23.245575,54.943836,79.83067,1,13
2010-01-01 14:00:00,798.1846,-0.9471445,0.27354884,-1.2971148,0.37909698,23.425842,54.498215,79.712296,1,14
2010-01-01 15:00:00,631.1338,-0.8910446,0.15076995,-1.2786157,0.17351103,23.599213,54.443867,79.66321,1,15
2010-01-01 16:00:00,397.73193,-0.81655025,0.1900258,-1.142185,0.21395421,23.421478,60.778244,79.64531,1,16
2010-01-01 17:00:00,233.57187,-0.7135458,0.19837809,-1.119986,0.43157673,21.552887,72.030365,79.684,1,17
2010-01-01 18:00:00,68.03441,-0.38062096,0.0877099,-1.2004571,-0.06962919,19.798462,74.33936,79.71865,1,18
2010-01-01 19:00:00,-3.4722223e-05,-0.92783165,0.18543196,-1.3109891,0.024256468,18.993896,73.11523,79.754456,1,19
2010-01-01 20:00:00,-3.4722223e-05,-1.1825838,0.24431586,-1.1098115,0.26547098,18.135681,77.289604,79.80873,1,20
2010-01-01 21:00:00,-3.4722223e-05,-1.0878563,0.11193156,-0.8813479,0.48742676,17.490784,80.011665,79.87167,1,21
