time,rad,vv_x_10,vv_y_10,vv_x_100,vv_y_100,ta,hr,pa,mes,hora
2011-12-31 19:00:00,0.0,-0.63720226,0.4413185,-0.8376324,0.5027695,19.32721,84.534676,79.78364,12,19
2011-12-31 20:00:00,0.0,-0.6101618,0.38589764,-0.6800451,0.40855026,18.39621,87.79271,79.83519,12,20
2011-12-31 21:00:00,0.0,-0.8264885,0.26958656,-0.8502598,0.4486885,17.138733,87.81602,79.897736,12,21
2011-12-31 22:00:00,0.0,-0.86299324,0.028578758,-1.0164337,0.34052658,16.612762,94.43618,79.91685,12,22
2011-12-31 23:00:00,0.0,-0.65477943,-0.4548955,-1.1588687,-0.13099194,16.180115,95.46683,79.905266,12,23
2012-01-01 00:00:00,0.0,-1.0610676,-0.17523885,-1.4902065,0.05406642,16.316956,93.58776,79.89426,1,0
2012-01-01 01:00:00,0.0,-1.1719351,-0.25472403,-1.5745562,-0.022407532,15.107361,93.410194,79.84272,1,1
2012-01-01 02:00:00,0.0,-1.2922668,-0.43666494,-1.5871834,-0.356611,14.338989,94.22203,79.78596,1,2
2012-01-01 03:00:00,0.0,-0.94546795,-0.3903594,-1.2785745,-0.39294672,14.110687,93.5678,79.76511,1,3
2012-01-01 04:00:00,0.0,-0.5993452,-0.41260064,-1.1134107,-0.37055373,13.16864,96.5046,79.73615,1,4
2012-01-01 05:00:00,0.0,-0.09368229,-0.08116913,-0.5451865,-0.10775399,15.026947,97.48869,79.79175,1,5
2012-01-01 06:00:00,0.0,-0.3174448,-0.19419861,-1.0336068,-0.13521695,14.829346,98.29152,79.82998,1,6
2012-01-01 07:00:00,27.414791,-0.67776394,0.035141706,-1.6498144,0.10814738,15.057648,95.869026,79.91801,1,7
2012-01-01 08:00:00,189.49222,-1.0881081,0.024932623,-1.8538699,0.03209591,16.421906,96.786674,79.99735,1,8
2012-01-01 09:00:00,357.37952,-1.2618456,0.17697549,-1.7755812,0.20236659,16.766205,92.61308,80.03326,1,9
2012-01-01 10:00:00,508.5007,-1.3294477,0.16822481,-1.871043,0.14406037,20.181488,68.847565,80.018196,1,10
2012-01-01 11:00:00,776.4827,-1.3355322,0.2991202,-1.8473039,0.3616519,22.87259,54.6251,79.95681,1,11
2012-01-01 12:00:00,847.67377,-1.3226871,0.30787086,-1.8276054,0.3519342,23.456207,53.475327,79.85662,1,12
2012-01-01 13:00:00,721.63696,-1.2895622,0.3279245,-1.8003306,0.38446736,23.73053,53.915764,79.772644,1,13
2012-01-01 14:00:00,556.59796,-1.2327766,0.37094855,-1.7089096,0.4896717,24.176697,54.408802,79.68229,1,14
2012-01-01 15:00:00,487.62402,-0.95560837,0.32537222,-1.3770667,0.39925504,24.037994,54.46533,79.653915,1,15
2012-01-01 16:00:00,429.80048,-0.5655441,0.19848752,-0.8447037,0.26658773,23.348816,70.194695,79.64291,1,16
2012-01-01 17:00:00,231.34267,-0.5222788,-0.11179662,-0.9118805,-0.09043121,21.707764,75.843704,79.6933,1,17
2012-01-01 18:00:00,57.564583,-0.36611843,-0.50958717,-0.89824307,-0.6933495,20.75467,77.000824,79.747734,1,18
2012-01-01 19:00:00,0.0,-0.6541033,-0.12565184,-0.9825928,-0.25436425,19.475098,79.21083,79.8097,1,19
2012-01-01 20:00:00,0.0,-0.55946064,-0.20440769,-0.7871237,-0.19183302,18.390686,82.70505,79.84214,1,20
2012-01-01 21:00:00,0.0,-0.4884777,-0.038874388,-0.53761005,0.030828476,18.558838,84.62745,79.93306,1,21
2012-01-01 22:00:00,0.0,-0.5236311,0.00998354,-0.4148736,0.12716007,16.628113,91.7801,79.93596,1,22
2012-01-01 23:00:00,0.0,-0.6189499,0.35782242,-0.5951903,0.36841202,16.272766,92.43002,79.93075,1,23
2012-01-02 00:00:00,0.0,-0.6831722,0.38553286,-1.1012886,0.51924706,15.941376,93.16626,79.897156,1,0
2012-01-02 01:00:00,0.0,-0.9921131,0.36839628,-1.344236,0.4558711,15.937073,93.68045,79.84503,1,1
2012-01-02 02:00:00,0.0,-0.8974705,0.20213366,-1.327063,0.37812972,14.801727,95.070526,79.79523,1,2
2012-01-02 03:00:00,0.0,-0.920455,0.061393738,-1.207357,0.2982757,14.944733,94.96472,79.747154,1,3
2012-01-02 04:00:00,0.0,-0.9042311,0.053372383,-1.3356495,0.23701215,14.489349,99.45685,79.74484,1,4
2012-01-02 05:00:00,0.0,-0.07880974,-0.047989607,-0.48104024,-0.012267351,15.350983,95.43071,79.82592,1,5
2012-01-02 06:00:00,0.0,-0.10855484,-0.1701343,-0.30122876,-0.1973257,15.009766,96.39165,79.80507,1,6
2012-01-02 07:00:00,15.309548,-0.1910286,-0.23175359,-0.39012432,-0.3228104,15.441223,95.82134,79.895424,1,7
2012-01-02 08:00:00,95.35299,-0.54188347,-0.18544793,-1.1063395,-0.12761188,16.057983,96.165535,79.94117,1,8
2012-01-02 09:00:00,278.04816,-0.6757355,0.25245,-1.0098675,0.43052053,17.397095,89.66653,80.009514,1,9
2012-01-02 10:00:00,444.34946,-0.5641928,0.51898074,-0.8260155,0.7803569,21.346283,65.21511,80.009514,1,10
2012-01-02 11:00:00,512.25525,-0.3187971,0.41032648,-0.4982133,0.57248306,21.742126,63.38643,79.96318,1,11
2012-01-02 12:00:00,279.9254,0.13819313,0.84713054,0.20688987,1.0887873,21.353668,67.592415,79.91917,1,12
2012-01-02 13:00:00,387.56168,0.52420044,1.2646103,0.7695582,1.8049378,21.459198,65.8109,79.87109,1,13
2012-01-02 14:00:00,253.38454,0.45592308,0.6739404,0.7195544,1.0224538,21.106323,68.598785,79.80276,1,14
2012-01-02 15:00:00,269.90787,0.43023396,0.15801573,0.6811676,0.19898653,20.608002,70.595,79.80276,1,15
2012-01-02 16:00:00,139.45296,0.21052742,-0.18508339,0.37104344,-0.37013125,19.017883,85.81411,79.80334,1,16
2012-01-02 17:00:00,89.12236,0.71889496,0.32646608,1.2983854,0.34348392,18.259949,89.16427,79.81376,1,17
2012-01-02 18:00:00,23.627882,1.2867517,0.61997795,2.006014,1.0849848,17.7966,92.7763,79.84445,1,18
2012-01-02 19:00:00,0.0,0.8622112,0.9175005,1.3595011,1.1597686,16.26358,92.24557,79.92553,1,19
2012-01-02 20:00:00,0.0,0.6546726,0.98932886,0.94482374,1.482142,16.225525,92.849075,80.00256,1,20
2012-01-02 21:00:00,0.0,0.6763058,0.7800422,0.83724,1.3080688,15.803894,95.24749,80.07553,1,21
2012-01-02 22:00:00,0.0,0.61411095,0.3425088,1.106957,0.94302225,15.694061,95.688995,80.08769,1,22
2012-01-02 23:00:00,0.0,0.52690506,0.2951095,1.0892789,0.8082423,15.7873535,95.9411,80.06743,1,23
2012-01-03 00:00:00,0.0,0.535017,0.20687366,1.1210995,0.40305758,15.274292,96.3281,80.0767,1,0
2012-01-03 01:00:00,0.0,0.69117737,-0.057469368,1.346874,-0.3160503,15.379211,92.768845,80.011826,1,1
2012-01-03 02:00:00,0.0,0.6256037,0.2663052,1.1973679,-0.15296245,15.228851,93.12503,79.97187,1,2
2012-01-03 03:00:00,0.0,0.70537376,0.07087374,1.1402929,-0.4022417,14.832397,94.780754,79.93885,1,3
2012-01-03 04:00:00,0.0,0.51811695,0.28854632,0.99684787,-0.124231815,14.793762,96.76479,79.94349,1,4
2012-01-03 05:00:00,0.0,-0.04636097,0.28672338,0.24224591,0.2015214,15.053345,99.99685,79.95507,1,5
2012-01-03 06:00:00,0.0,-0.015939713,0.5065839,0.16143179,0.66965985,15.082184,99.989174,79.96839,1,6
2012-01-03 07:00:00,10.762013,0.1774025,0.31261086,0.4750917,0.5500903,15.134979,99.975845,80.07727,1,7
2012-01-03 08:00:00,71.32056,-0.09841442,0.13468051,-0.06989837,0.16222835,15.146027,99.48797,80.114914,1,8
2012-01-03 09:00:00,101.56743,-0.29040432,0.4351201,-0.3199172,0.52980995,15.1362,99.99469,80.19195,1,9
