time,rad,vv_x_10,vv_y_10,vv_x_100,vv_y_100,ta,hr,pa,mes,hora
2012-12-31 19:00:00,0.0,-2.715351,-2.4902444,-4.7575088,-4.9431067,31.70871,50.119114,101.12051,12,19
2012-12-31 20:00:00,0.0,-2.634862,-1.8637619,-4.796186,-4.1438155,30.924652,52.41227,101.213524,12,20
2012-12-31 21:00:00,0.0,-2.4590368,-1.0615349,-4.7685595,-2.8825371,30.412323,55.506252,101.26898,12,21
2012-12-31 22:00:00,0.0,-1.9925137,-0.64014316,-4.3684325,-2.1410916,28.775848,62.16194,101.30364,12,22
2012-12-31 23:00:00,0.0,-1.6893129,-0.3542694,-4.0728264,-1.7146726,27.774414,65.90431,101.294395,12,23
2013-01-01 00:00:00,0.0,-1.651022,-0.29557788,-4.158009,-1.5399619,27.234589,68.75297,101.309425,1,0
2013-01-01 01:00:00,0.0,-1.5455275,-0.2504052,-4.1391306,-1.3996462,26.536041,71.41097,101.26725,1,1
2013-01-01 02:00:00,0.0,-1.5228653,-0.15115726,-3.9443622,-0.9353145,25.778229,73.34013,101.20716,1,2
2013-01-01 03:00:00,0.0,-1.8659201,-0.25699985,-3.552063,-0.82509434,25.284851,75.97897,101.177124,1,3
2013-01-01 04:00:00,0.0,-1.4564419,-0.13269258,-3.0741205,-0.62849593,25.902191,72.21588,101.181175,1,4
2013-01-01 05:00:00,0.0,-1.3134375,-0.0034393072,-2.6104522,-0.65429217,26.785797,69.227196,101.25338,1,5
2013-01-01 06:00:00,0.0,-0.7031288,0.46971965,-2.2978098,-0.31464207,26.477417,70.97061,101.29787,1,6
2013-01-01 07:00:00,37.452255,-0.2725525,0.17758107,-1.5095274,0.17783093,26.227661,69.62424,101.38279,1,7
2013-01-01 08:00:00,214.12851,-0.5812235,0.23363471,-0.9146323,0.3201009,28.140778,61.661083,101.47465,1,8
2013-01-01 09:00:00,404.742,-1.0414944,0.6082052,-1.3907325,0.7324494,31.602448,47.91441,101.51219,1,9
2013-01-01 10:00:00,644.00385,-1.3181267,0.7400962,-1.7199509,0.86690223,33.260925,44.090374,101.47753,1,10
2013-01-01 11:00:00,812.12616,-1.3220339,0.5030221,-1.7070584,0.538587,34.45166,40.248184,101.39261,1,11
2013-01-01 12:00:00,889.27655,-1.227479,0.36025012,-1.5850406,0.38615477,36.053986,36.249813,101.27937,1,12
2013-01-01 13:00:00,826.7075,-1.1594925,0.08822489,-1.5044627,0.08637166,36.964417,35.25016,101.143036,1,13
2013-01-01 14:00:00,760.04315,-0.9703827,-0.18182194,-1.2438505,-0.25796866,37.317993,32.496178,101.025185,1,14
2013-01-01 15:00:00,546.3605,-0.89067554,-0.4202149,-1.1393294,-0.5593152,37.29904,33.215443,100.94951,1,15
2013-01-01 16:00:00,400.8614,-1.2321672,-0.9698707,-1.5836592,-1.2808273,36.97113,35.151604,100.91253,1,16
2013-01-01 17:00:00,214.04594,-1.072753,-2.1024847,-1.4478278,-3.2233598,34.437622,40.08088,100.9755,1,17
2013-01-01 18:00:00,33.70375,-2.0323677,-2.1921706,-3.5529838,-4.339241,33.238953,43.84688,100.97262,1,18
2013-01-01 19:00:00,0.0,-2.5285854,-2.0306041,-4.4623632,-4.4400806,32.062256,48.623974,101.037895,1,19
2013-01-01 20:00:00,0.0,-2.5520287,-1.316744,-4.7994094,-3.3097382,30.859924,53.043335,101.11011,1,20
2013-01-01 21:00:00,0.0,-2.151929,-0.56595445,-4.5084076,-1.8772669,29.760193,58.620686,101.203125,1,21
2013-01-01 22:00:00,0.0,-1.8080931,-0.093125224,-4.2708178,-0.7301174,27.953918,67.37475,101.226814,1,22
2013-01-01 23:00:00,0.0,-1.4462833,0.19044042,-3.7790623,0.012500644,27.439789,69.20892,101.2297,1,23
2013-01-02 00:00:00,0.0,-1.5783482,0.29826128,-3.609158,0.29078698,26.700897,72.8534,101.20081,1,0
2013-01-02 01:00:00,0.0,-1.8205957,0.34409344,-3.4406352,0.35645008,26.503052,71.314674,101.18579,1,1
2013-01-02 02:00:00,0.0,-1.5963211,0.5432489,-3.1906133,0.5757178,26.194092,71.394585,101.11531,1,2
2013-01-02 03:00:00,0.0,-1.5142689,0.37508786,-2.9815712,0.538587,26.210571,73.01153,101.107796,1,3
2013-01-02 04:00:00,0.0,-1.2227898,0.17560267,-2.624726,0.3052485,26.018219,74.1219,101.09162,1,4
2013-01-02 05:00:00,0.0,-0.8820801,0.16406226,-2.0639036,0.040251136,26.383392,74.624214,101.18694,1,5
2013-01-02 06:00:00,0.0,-0.16393185,0.4486171,-1.8474944,0.5569569,26.232544,75.75749,101.191574,1,6
2013-01-02 07:00:00,38.558647,-0.20144081,-0.015639305,-1.2452319,0.5776721,25.83319,76.19922,101.29266,1,7
2013-01-02 08:00:00,236.68573,-0.62342167,0.13669491,-0.91785526,0.24701166,27.343292,69.853226,101.32733,1,8
2013-01-02 09:00:00,464.27264,-0.84457016,0.5000546,-1.0628955,0.62809193,31.531616,50.035286,101.34639,1,9
2013-01-02 10:00:00,666.11523,-0.9305296,0.49016273,-1.1867554,0.5764996,33.239563,43.556927,101.32098,1,10
2013-01-02 11:00:00,802.9447,-0.8203459,0.3899256,-1.0509241,0.448691,34.581726,41.759537,101.25396,1,11
2013-01-02 12:00:00,872.9944,-0.7203207,0.17626214,-0.92061806,0.2102716,37.36255,32.185417,101.166725,1,12
2013-01-02 13:00:00,863.99457,-0.38820648,-0.19435155,-0.53614616,-0.2231828,38.21927,30.960962,101.04309,1,13
2013-01-02 14:00:00,776.32526,-0.13423634,-0.49407387,-0.20140219,-0.61325276,38.707794,29.442219,100.94084,1,14
2013-01-02 15:00:00,608.269,-0.263175,-1.0305405,-0.31789494,-1.299979,38.487335,28.119877,100.85361,1,15
2013-01-02 16:00:00,456.62695,-0.34678936,-1.6405364,-0.38143635,-2.1387465,38.420166,26.515297,100.83569,1,16
2013-01-02 17:00:00,209.52129,-0.32022095,-1.6128393,-0.2819805,-2.3244011,36.055206,36.13757,100.90964,1,17
2013-01-02 18:00:00,35.61927,-0.89927197,-1.8182595,-1.9865489,-3.9222026,34.36801,38.743465,100.95066,1,18
2013-01-02 19:00:00,0.0,-1.2798357,-2.0193934,-2.4502172,-4.62769,33.565033,45.05395,101.029816,1,19
2013-01-02 20:00:00,0.0,-1.1930952,-1.4103866,-1.9151797,-3.436374,31.518188,51.952194,101.14015,1,20
2013-01-02 21:00:00,0.0,-0.5507469,-0.737083,-1.0108652,-2.1078694,31.634216,53.914165,101.181175,1,21
2013-01-02 22:00:00,0.0,0.00017166138,-0.31173456,-0.6042919,-1.3308563,30.147919,61.15061,101.25338,1,22
2013-01-02 23:00:00,0.0,-0.35304165,-0.007066369,-0.9100275,-0.7473149,29.36145,64.70197,101.22103,1,23
2013-01-03 00:00:00,0.0,-1.1837177,0.40410388,-1.6531863,-0.25366926,28.47052,67.88677,101.24067,1,0
2013-01-03 01:00:00,0.0,-1.0383692,0.60853493,-2.1721082,0.47370565,28.068726,67.869316,101.22334,1,1
2013-01-03 02:00:00,0.0,-0.9367809,0.6988803,-2.1845403,1.1514422,27.216888,69.849625,101.21699,1,2
2013-01-03 03:00:00,0.0,-0.82894135,0.7595502,-1.8953807,1.6384434,27.041046,72.73272,101.21063,1,3
2013-01-03 04:00:00,0.0,-0.9227152,0.70250726,-1.7558658,1.3695375,25.747711,76.496796,101.20716,1,4
2013-01-03 05:00:00,0.0,-1.1071358,0.29925048,-1.8101983,0.5546118,26.220947,79.70703,101.330795,1,5
2013-01-03 06:00:00,0.0,-1.1001034,0.12317598,-2.533558,0.21613443,25.717194,82.08072,101.37586,1,6
2013-01-03 07:00:00,35.15691,-1.0805674,0.13339758,-2.102581,0.29625893,26.55252,71.79049,101.44461,1,7
2013-01-03 08:00:00,224.79614,-1.1454268,0.10537076,-1.5551116,0.18486619,28.701355,63.996296,101.496025,1,8
2013-01-03 09:00:00,423.0553,-1.4751968,0.00018763542,-1.8930783,-0.016031504,32.1734,49.670387,101.517395,1,9
2013-01-03 10:00:00,590.17035,-1.7760534,-0.18544888,-2.2766294,-0.28571904,33.431305,45.640133,101.469444,1,10
2013-01-03 11:00:00,772.2299,-1.6955643,-0.06872535,-2.1744106,-0.12586081,34.890106,41.58256,101.40417,1,11
2013-01-03 12:00:00,861.5836,-1.5666256,0.031841516,-2.0008225,0.014845848,37.29599,32.604675,101.31577,1,12
2013-01-03 13:00:00,873.24207,-1.4244032,-0.081914425,-1.8249326,-0.089120746,37.872437,32.4684,101.19676,1,13
2013-01-03 14:00:00,804.7778,-1.3064051,-0.4439553,-1.6895616,-0.53664577,38.47635,31.608128,101.08007,1,14
2013-01-03 15:00:00,645.2753,-1.3150005,-0.8155582,-1.6914034,-1.0158299,39.083313,30.959251,101.00671,1,15
2013-01-03 16:00:00,446.24008,-1.4165888,-1.2742091,-1.8313787,-1.6513547,38.774963,28.21375,100.94835,1,16
2013-01-03 17:00:00,199.1014,-1.1297979,-1.6777956,-1.31568,-2.4494736,35.741333,40.130512,101.06736,1,17
2013-01-03 18:00:00,36.65962,-1.8432579,-2.0368688,-3.210873,-4.3462763,34.509674,43.68192,101.09567,1,18
2013-01-03 19:00:00,0.0,-2.268364,-1.8162812,-4.139591,-4.131699,33.11377,48.066193,101.14997,1,19
2013-01-03 20:00:00,0.0,-1.6603994,-0.90887105,-3.5534441,-2.759419,31.901672,52.97339,101.23836,1,20
2013-01-03 21:00:00,0.0,-1.6572733,-0.25667012,-2.6049268,-1.5954628,30.674286,58.646297,101.330215,1,21
2013-01-03 22:00:00,0.0,-0.6453018,0.3302449,-1.6941662,-0.80477005,29.674072,61.568665,101.3799,1,22
2013-01-03 23:00:00,0.0,-0.50854874,0.46774125,-1.3317957,-0.24546134,29.17215,63.465702,101.35622,1,23
2013-01-04 00:00:00,0.0,-1.266551,0.4321307,-1.799608,-0.053162336,28.644562,65.08423,101.366035,1,0
2013-01-04 01:00:00,0.0,-1.5502157,0.2850722,-2.5321765,-0.115698695,27.005005,72.154854,101.30364,1,1
2013-01-04 02:00:00,0.0,-1.3947077,0.37904453,-2.8526464,-0.107881665,25.84787,74.19304,101.271286,1,2
2013-01-04 03:00:00,0.0,-1.361887,0.49444926,-2.780817,0.14382684,25.361176,75.897804,101.272446,1,3
2013-01-04 04:00:00,0.0,-1.4259663,0.4806006,-2.666166,0.10630512,24.858032,77.427315,101.28978,1,4
2013-01-04 05:00:00,0.0,-1.422059,-0.11620617,-2.9184902,-0.5174941,25.742218,76.49565,101.42034,1,5
2013-01-04 06:00:00,0.0,-1.8690453,-0.17160034,-3.3006597,-0.7273814,25.371552,77.088264,101.44923,1,6
2013-01-04 07:00:00,38.178856,-1.3407879,-0.18742728,-2.8333077,-0.5233569,26.254547,69.50903,101.52433,1,7
2013-01-04 08:00:00,231.96292,-1.2517033,-0.034763455,-1.9036686,-0.115698695,28.289764,59.904266,101.60867,1,8
2013-01-04 09:00:00,467.90555,-1.6916571,0.23066723,-2.2011163,0.2606914,32.432312,44.559116,101.64449,1,9
2013-01-04 10:00:00,656.85126,-1.7135382,0.3292557,-2.1937492,0.37012994,34.87668,36.192543,101.61503,1,10
2013-01-04 11:00:00,795.34863,-1.7588615,0.20297003,-2.2605138,0.23255014,35.92331,34.063385,101.52895,1,11
2013-01-04 12:00:00,895.7828,-1.9448452,-0.065098405,-2.5169818,-0.104754806,37.788788,29.842096,101.424385,1,12
2013-01-04 13:00:00,837.1935,-2.035493,-0.16467607,-2.6426833,-0.24585223,38.11548,30.173832,101.282845,1,13
2013-01-04 14:00:00,765.2118,-2.0503407,-0.24644852,-2.6809003,-0.3353572,38.227203,30.019798,101.14015,1,14
2013-01-04 15:00:00,602.8856,-2.1644316,-0.48747933,-2.8577113,-0.6206789,37.703278,34.21205,101.03501,1,15
2013-01-04 16:00:00,456.65997,-2.3121252,-0.97217876,-3.1017475,-1.2429147,37.477966,31.173307,101.01074,1,16
2013-01-04 17:00:00,223.59065,-1.826066,-0.7011427,-2.7108293,-0.84424603,35.611267,35.856514,101.121086,1,17
2013-01-04 18:00:00,32.99368,-2.1073866,-1.1264912,-4.1833334,-2.334954,33.97293,40.42193,101.167305,1,18
2013-01-04 19:00:00,0.0,-2.8028727,-1.3414736,-5.2027593,-3.1451893,32.930573,44.967415,101.22219,1,19
2013-01-04 20:00:00,0.0,-2.788807,-1.1307777,-5.283337,-2.9618802,30.847717,48.979668,101.27937,1,20
2013-01-04 21:00:00,0.0,-2.3355684,-0.942833,-4.70732,-2.661706,29.696686,54.310246,101.344086,1,21
2013-01-04 22:00:00,0.0,-1.6783724,-0.6539917,-3.8472083,-2.1211581,28.703796,64.153786,101.38683,1,22
2013-01-04 23:00:00,0.0,-2.019864,-0.6774024,-3.1998222,-1.7729094,27.679749,68.24083,101.341194,1,23
2013-01-05 00:00:00,0.0,-2.1081676,-0.5352898,-3.0999055,-1.5911635,26.612366,67.691666,101.322136,1,0
2013-01-05 01:00:00,0.0,-2.0433073,-0.34173977,-3.158382,-1.4297417,26.61969,67.706825,101.2892,1,1
2013-01-05 02:00:00,0.0,-1.7971525,0.29562354,-3.2725725,-0.8348656,25.991364,70.54193,101.19214,1,2
2013-01-05 03:00:00,0.0,-1.5041103,0.45719004,-3.0888548,-0.44479573,25.64389,71.65367,101.20774,1,3
2013-01-05 04:00:00,0.0,-1.0203953,0.5610541,-2.6675475,-0.24389791,26.280182,68.120415,101.22045,1,4
2013-01-05 05:00:00,0.0,-1.0172701,0.13471651,-2.1182363,-0.6402215,26.537262,64.72539,101.353325,1,5
2013-01-05 06:00:00,0.0,-0.89067554,0.32035303,-2.2218363,-0.2423346,26.126923,66.37031,101.40012,1,6
2013-01-05 07:00:00,37.08896,-0.8054981,0.16307306,-2.2241385,-0.027366161,26.574493,64.4225,101.4914,1,7
2013-01-05 08:00:00,229.91528,-1.1157322,0.019311905,-1.8092773,-0.046908736,28.191467,57.51864,101.54802,1,8
2013-01-05 09:00:00,460.17734,-1.7494841,0.08954382,-2.3456962,0.06409311,31.995697,41.777847,101.57806,1,9
2013-01-05 10:00:00,664.8437,-2.0839434,0.08657622,-2.7278657,0.049631596,34.008972,37.929955,101.51682,1,10
2013-01-05 11:00:00,818.7315,-2.0909758,-0.09840083,-2.7048435,-0.17080867,35.182587,38.37232,101.45731,1,11
2013-01-05 12:00:00,868.9486,-2.1284857,-0.30217248,-2.755032,-0.41430926,37.010223,32.207645,101.357376,1,12
2013-01-05 13:00:00,859.88275,-2.309781,-0.44065803,-2.994003,-0.5761218,38.363373,28.733122,101.22912,1,13
2013-01-05 14:00:00,799.1962,-2.3902693,-0.5006684,-3.1132584,-0.6589824,38.434235,28.196466,101.10087,1,14
2013-01-05 15:00:00,643.9543,-2.5473404,-0.6774024,-3.3236818,-0.8739508,38.335297,28.158192,101.03732,1,15
2013-01-05 16:00:00,460.35895,-2.6794043,-0.9939408,-3.5930424,-1.2745737,38.75418,27.396685,100.978966,1,16
2013-01-05 17:00:00,234.9023,-2.0737839,-1.0938482,-3.070437,-1.3996462,36.396545,36.540085,101.06678,1,17
2013-01-05 18:00:00,39.747604,-2.481699,-1.6646066,-4.811841,-3.375401,34.629364,36.062874,101.10664,1,18
2013-01-05 19:00:00,0.0,-2.9560356,-1.8795888,-5.4131827,-4.1907177,33.315887,40.402905,101.16557,1,19
2013-01-05 20:00:00,0.0,-2.9685392,-1.5241426,-5.5683527,-3.7619534,31.904114,43.956055,101.21756,1,20
2013-01-05 21:00:00,0.0,-2.559062,-1.0582377,-5.1194186,-3.08109,30.8703,47.695057,101.29209,1,21
2013-01-05 22:00:00,0.0,-2.0519037,-0.75554776,-4.5341926,-2.579627,29.08725,54.79947,101.330215,1,22
2013-01-05 23:00:00,0.0,-1.9737587,-0.6213487,-4.5857625,-2.3048584,28.242767,58.003025,101.30422,1,23
2013-01-06 00:00:00,0.0,-1.9972029,-0.5619977,-4.8274965,-2.0422063,27.394592,59.682392,101.24703,1,0
2013-01-06 01:00:00,0.0,-1.7244778,-0.42516083,-4.6405554,-1.7244439,27.132019,60.96695,101.180016,1,1
2013-01-06 02:00:00,0.0,-2.1386442,-0.63025135,-4.1151876,-1.4832884,26.365662,64.39795,101.13438,1,2
2013-01-06 03:00:00,0.0,-2.0503407,-0.44989038,-3.8016243,-1.2796547,26.456055,64.47802,101.10202,1,3
2013-01-06 04:00:00,0.0,-1.8080931,0.25440753,-3.6008701,-0.6761798,26.801056,64.623375,101.118774,1,4
2013-01-06 05:00:00,0.0,-1.9401569,-0.23556745,-3.4719453,-0.9915971,25.604218,64.603294,101.2349,1,5
2013-01-06 06:00:00,0.0,-1.3915825,0.4393847,-3.1372018,-0.33887494,25.786804,62.967205,101.29266,1,6
2013-01-06 07:00:00,37.848576,-0.8437891,0.11229503,-2.4644911,-0.26930332,25.198761,61.8126,101.35101,1,7
